Site,session_id,age
UCRiverside,7557203,18
UCRiverside,7557222,18
UCRiverside,7557319,19
UCRiverside,7482021,20
UCRiverside,7557399,19
UCRiverside,7558633,22
UCRiverside,7558635,18
UCRiverside,7558775,22
UCRiverside,7558776,20
UCRiverside,7558904,24
UCRiverside,7559109,18
UCRiverside,7559107,18
UCRiverside,7559363,-2
UCRiverside,7559366,19
UCRiverside,7482039,24
UCRiverside,7559494,20
UCRiverside,7559566,20
UCRiverside,7562903,21
UCRiverside,7562913,18
UCRiverside,7563016,18
UCRiverside,7563017,25
UCRiverside,7563192,20
UCRiverside,7563193,19
UCRiverside,7563668,21
UCRiverside,7563783,18
UCRiverside,7483590,18
UCRiverside,7563784,20
UCRiverside,7563875,19
UCRiverside,7563874,18
UCRiverside,7564112,19
UCRiverside,7567381,18
UCRiverside,7567597,21
UCRiverside,7567839,19
UCRiverside,7568258,18
UCRiverside,7568471,22
UCRiverside,7568473,26
UCRiverside,NA,NA
UCRiverside,7568615,19
UCRiverside,7568616,21
UCRiverside,7570403,19
UCRiverside,7570585,18
UCRiverside,7570703,18
UCRiverside,7570704,18
UCRiverside,7572849,18
UCRiverside,7573248,19
UCRiverside,7573249,21
UCRiverside,7573357,22
UCRiverside,7483896,18
UCRiverside,7573466,19
UCRiverside,7574442,42
UCRiverside,7574439,18
UCRiverside,7574548,18
UCRiverside,7574579,19
UCRiverside,7574757,21
UCRiverside,NA,NA
UCRiverside,7574897,19
UCRiverside,7574956,18
UCRiverside,7574959,18
UCRiverside,7484199,19
UCRiverside,7575010,19
UCRiverside,7578597,18
UCRiverside,7578592,18
UCRiverside,7578672,22
UCRiverside,7578671,19
UCRiverside,7578802,19
UCRiverside,7578801,19
UCRiverside,7579044,20
UCRiverside,7579134,19
UCRiverside,7579135,20
UCRiverside,7484203,19
UCRiverside,7579256,24
UCRiverside,7579356,18
UCRiverside,7579358,18
UCRiverside,7580846,19
UCRiverside,7581199,19
UCRiverside,7581581,18
UCRiverside,7581582,18
UCRiverside,7581695,19
UCRiverside,NA,NA
UCRiverside,7581836,19
UCRiverside,7484346,24
UCRiverside,7603434,19
UCRiverside,7603806,21
UCRiverside,7604164,19
UCRiverside,7604951,18
UCRiverside,7604953,20
UCRiverside,7605233,21
UCRiverside,7605236,20
UCRiverside,7605478,21
UCRiverside,7605464,22
UCRiverside,7608032,19
UCRiverside,7484356,18
UCRiverside,7608198,18
UCRiverside,7608276,20
UCRiverside,7608659,18
UCRiverside,7612699,18
UCRiverside,7612968,21
UCRiverside,7613232,19
UCRiverside,7613491,18
UCRiverside,7613489,18
UCRiverside,7613766,18
UCRiverside,7613904,18
UCRiverside,7484483,19
UCRiverside,7487055,21
UCRiverside,7487268,19
UCRiverside,NA,NA
UCRiverside,7487591,22
UCRiverside,7490278,19
UCRiverside,7490460,19
UCRiverside,7490555,21
UCRiverside,7490755,23
UCRiverside,NA,NA
UCRiverside,7490923,20
UCRiverside,NA,NA
UCRiverside,7492549,18
UCRiverside,7492539,19
UCRiverside,7492626,22
UCRiverside,7492729,18
UCRiverside,7492840,25
UCRiverside,7498569,21
UCRiverside,7498676,18
UCRiverside,7498802,21
UCRiverside,7498803,23
UCRiverside,7499073,20
UCRiverside,7499076,22
UCRiverside,7499507,20
UCRiverside,NA,NA
UCRiverside,7499672,20
UCRiverside,7499794,22
UCRiverside,NA,NA
UCRiverside,7499933,19
UCRiverside,7499938,18
UCRiverside,7501754,18
UCRiverside,7501944,19
UCRiverside,7502060,18
UCRiverside,7502462,18
UCRiverside,7502694,20
UCRiverside,7502677,18
UCRiverside,7502786,19
UCRiverside,7502856,19
UCRiverside,7504325,20
UCRiverside,7504528,20
UCRiverside,7504501,18
UCRiverside,7504648,21
UCRiverside,7504702,19
UCRiverside,7507368,22
UCRiverside,7481020,22
UCRiverside,7507563,19
UCRiverside,7507850,19
UCRiverside,7508066,18
UCRiverside,7508058,20
UCRiverside,7508195,19
UCRiverside,7508329,20
UCRiverside,7510463,18
UCRiverside,7510471,22
UCRiverside,7510758,19
UCRiverside,7510753,19
UCRiverside,7481053,18
UCRiverside,7511043,25
UCRiverside,7511458,18
UCRiverside,7518862,19
UCRiverside,7518887,21
UCRiverside,7519056,19
UCRiverside,7519058,18
UCRiverside,7519236,22
UCRiverside,7499795,18
UCRiverside,7574898,19
UCRiverside,7519235,18
UCRiverside,NA,NA
UCRiverside,7519908,17
UCRiverside,7481148,23
UCRiverside,7520084,24
UCRiverside,7520241,19
UCRiverside,7520243,19
UCRiverside,7522441,19
UCRiverside,7522783,19
UCRiverside,7523894,18
UCRiverside,7524382,20
UCRiverside,7524603,19
UCRiverside,7524600,21
UCRiverside,7527207,22
UCRiverside,7550232,NA
UCRiverside,7481777,20
UCRiverside,7481901,19
UCRiverside,7482194,NA
UCRiverside,7483665,NA
UCRiverside,7487457,19
UCRiverside,7490825,18
UCRiverside,7491064,21
UCRiverside,7559496,NA
UCRiverside,7499685,20
UCRiverside,7519760,19
UCRiverside,7532234,NA
UCRiverside,7502582,NA
UCRiverside,7530936,20
UCRiverside,7532238,NA
UCRiverside,7581693,19
UCRiverside,7543755,19
UCRiverside,7574552,NA
UCRiverside,7574919,NA
UniversityOfFlorida,7380472,19
UniversityOfFlorida,7392375,18
UniversityOfFlorida,7556733,18
UniversityOfFlorida,7556732,18
UniversityOfFlorida,7556806,18
UniversityOfFlorida,7556807,19
UniversityOfFlorida,7556900,18
UniversityOfFlorida,7556898,18
UniversityOfFlorida,7556908,18
UniversityOfFlorida,7556965,18
UniversityOfFlorida,7567338,18
UniversityOfFlorida,7567478,20
UniversityOfFlorida,7392377,18
UniversityOfFlorida,7567485,19
UniversityOfFlorida,7567587,20
UniversityOfFlorida,7567754,19
UniversityOfFlorida,7567815,18
UniversityOfFlorida,7572704,20
UniversityOfFlorida,7572749,19
UniversityOfFlorida,7572860,18
UniversityOfFlorida,7572926,19
UniversityOfFlorida,7573002,22
UniversityOfFlorida,7603245,20
UniversityOfFlorida,7392517,18
UniversityOfFlorida,7603261,19
UniversityOfFlorida,NA,NA
UniversityOfFlorida,7603664,18
UniversityOfFlorida,7603746,18
UniversityOfFlorida,7603926,18
UniversityOfFlorida,7603965,21
UniversityOfFlorida,7604098,18
UniversityOfFlorida,7604153,18
UniversityOfFlorida,7604176,19
UniversityOfFlorida,7612627,18
UniversityOfFlorida,NA,NA
UniversityOfFlorida,7612669,19
UniversityOfFlorida,7612707,20
UniversityOfFlorida,7612798,18
UniversityOfFlorida,7612849,18
UniversityOfFlorida,7612909,18
UniversityOfFlorida,7612916,19
UniversityOfFlorida,7630889,20
UniversityOfFlorida,7631103,18
UniversityOfFlorida,7397194,18
UniversityOfFlorida,7397324,18
UniversityOfFlorida,7397325,18
UniversityOfFlorida,7397396,18
UniversityOfFlorida,7397397,18
UniversityOfFlorida,7397559,18
UniversityOfFlorida,7380473,18
UniversityOfFlorida,7397557,18
UniversityOfFlorida,7397693,18
UniversityOfFlorida,7397688,18
UniversityOfFlorida,7407086,18
UniversityOfFlorida,7407084,19
UniversityOfFlorida,7407270,18
UniversityOfFlorida,7407328,18
UniversityOfFlorida,7407327,18
UniversityOfFlorida,7407447,19
UniversityOfFlorida,7407534,18
UniversityOfFlorida,7380623,19
UniversityOfFlorida,7407701,18
UniversityOfFlorida,7407692,21
UniversityOfFlorida,7407780,19
UniversityOfFlorida,7413283,18
UniversityOfFlorida,7413284,18
UniversityOfFlorida,7413330,20
UniversityOfFlorida,7413331,18
UniversityOfFlorida,7413429,20
UniversityOfFlorida,7413428,21
UniversityOfFlorida,7413575,18
UniversityOfFlorida,7380624,18
UniversityOfFlorida,NA,NA
UniversityOfFlorida,NA,NA
UniversityOfFlorida,7428367,18
UniversityOfFlorida,7428424,19
UniversityOfFlorida,7428430,18
UniversityOfFlorida,7428512,18
UniversityOfFlorida,7428513,19
UniversityOfFlorida,7428617,18
UniversityOfFlorida,7428713,19
UniversityOfFlorida,7428714,18
UniversityOfFlorida,7380763,19
UniversityOfFlorida,7437677,18
UniversityOfFlorida,7437678,18
UniversityOfFlorida,7437796,18
UniversityOfFlorida,7437797,18
UniversityOfFlorida,7437937,19
UniversityOfFlorida,7438163,18
UniversityOfFlorida,7444370,18
UniversityOfFlorida,7444389,19
UniversityOfFlorida,7444388,18
UniversityOfFlorida,7444367,18
UniversityOfFlorida,7392224,18
UniversityOfFlorida,7444492,19
UniversityOfFlorida,7444527,20
UniversityOfFlorida,7444528,18
UniversityOfFlorida,7459911,18
UniversityOfFlorida,7459912,18
UniversityOfFlorida,7460029,18
UniversityOfFlorida,7460027,18
UniversityOfFlorida,NA,NA
UniversityOfFlorida,NA,NA
UniversityOfFlorida,7460355,20
UniversityOfFlorida,7392222,18
UniversityOfFlorida,7474665,18
UniversityOfFlorida,7474710,19
UniversityOfFlorida,7474770,20
UniversityOfFlorida,7474829,19
UniversityOfFlorida,7474852,18
UniversityOfFlorida,7483561,19
UniversityOfFlorida,7483556,18
UniversityOfFlorida,7483691,18
UniversityOfFlorida,7483769,18
UniversityOfFlorida,7483860,26
UniversityOfFlorida,NA,NA
UniversityOfFlorida,7483914,18
UniversityOfFlorida,7490394,18
UniversityOfFlorida,7501745,20
UniversityOfFlorida,7501957,21
UniversityOfFlorida,7502045,18
UniversityOfFlorida,7502085,19
UniversityOfFlorida,7522048,18
UniversityOfFlorida,7522474,18
UniversityOfFlorida,7522760,18
UniversityOfFlorida,7530073,19
UniversityOfFlorida,NA,NA
UniversityOfFlorida,7530161,18
UniversityOfFlorida,7530315,18
UniversityOfFlorida,7538645,19
UniversityOfFlorida,7538695,18
UniversityOfFlorida,7538696,19
UniversityOfFlorida,7538827,19
UniversityOfFlorida,7543257,18
UniversityOfFlorida,7543412,19
UniversityOfFlorida,7543524,19
UniversityOfFlorida,7543673,24
UniversityOfFlorida,7428303,18
UniversityOfFlorida,7428304,19
UniversityOfFlorida,7392345,19
UniversityOfFlorida,7392354,18
UniversityOfFlorida,7397229,18
UniversityOfFlorida,7407452,NA
UniversityOfFlorida,7460162,19
UniversityOfFlorida,7460128,18
UniversityOfFlorida,7603394,NA
UniversityOfSouthernMississippi,7385064,20
UniversityOfSouthernMississippi,7410598,20
UniversityOfSouthernMississippi,7410738,20
UniversityOfSouthernMississippi,NA,NA
UniversityOfSouthernMississippi,7415199,34
UniversityOfSouthernMississippi,7415198,39
UniversityOfSouthernMississippi,7415311,21
UniversityOfSouthernMississippi,7420478,20
UniversityOfSouthernMississippi,7423399,19
UniversityOfSouthernMississippi,7426120,18
UniversityOfSouthernMississippi,7428394,18
UniversityOfSouthernMississippi,7385139,18
UniversityOfSouthernMississippi,NA,NA
UniversityOfSouthernMississippi,7435392,19
UniversityOfSouthernMississippi,7438244,24
UniversityOfSouthernMississippi,7447121,22
UniversityOfSouthernMississippi,7452090,18
UniversityOfSouthernMississippi,7454951,21
UniversityOfSouthernMississippi,7457947,21
UniversityOfSouthernMississippi,7460233,20
UniversityOfSouthernMississippi,7462678,20
UniversityOfSouthernMississippi,7472645,21
UniversityOfSouthernMississippi,NA,NA
UniversityOfSouthernMississippi,7472643,19
UniversityOfSouthernMississippi,7474853,23
UniversityOfSouthernMississippi,7474858,23
UniversityOfSouthernMississippi,7481513,19
UniversityOfSouthernMississippi,7481621,20
UniversityOfSouthernMississippi,7483702,22
UniversityOfSouthernMississippi,7483700,22
UniversityOfSouthernMississippi,NA,NA
UniversityOfSouthernMississippi,7483940,22
UniversityOfSouthernMississippi,7395265,18
UniversityOfSouthernMississippi,7483911,20
UniversityOfSouthernMississippi,7528016,19
UniversityOfSouthernMississippi,7536397,19
UniversityOfSouthernMississippi,7545083,23
UniversityOfSouthernMississippi,7545080,19
UniversityOfSouthernMississippi,7545150,32
UniversityOfSouthernMississippi,7558593,19
UniversityOfSouthernMississippi,7558666,18
UniversityOfSouthernMississippi,7558732,20
UniversityOfSouthernMississippi,7397408,20
UniversityOfSouthernMississippi,7559047,20
UniversityOfSouthernMississippi,NA,NA
UniversityOfSouthernMississippi,7563613,18
UniversityOfSouthernMississippi,7567423,22
UniversityOfSouthernMississippi,7567425,21
UniversityOfSouthernMississippi,7567526,22
UniversityOfSouthernMississippi,7567638,20
UniversityOfSouthernMississippi,7567874,21
UniversityOfSouthernMississippi,7571036,18
UniversityOfSouthernMississippi,7571093,41
UniversityOfSouthernMississippi,7399450,20
UniversityOfSouthernMississippi,7571172,19
UniversityOfSouthernMississippi,7574398,22
UniversityOfSouthernMississippi,7574523,19
UniversityOfSouthernMississippi,7574589,19
UniversityOfSouthernMississippi,7574585,20
UniversityOfSouthernMississippi,7574639,21
UniversityOfSouthernMississippi,7574820,19
UniversityOfSouthernMississippi,7574821,19
UniversityOfSouthernMississippi,7574878,20
UniversityOfSouthernMississippi,7597063,21
UniversityOfSouthernMississippi,7399538,21
UniversityOfSouthernMississippi,7597202,22
UniversityOfSouthernMississippi,7597424,19
UniversityOfSouthernMississippi,7597567,25
UniversityOfSouthernMississippi,7597810,19
UniversityOfSouthernMississippi,7597912,20
UniversityOfSouthernMississippi,7598931,20
UniversityOfSouthernMississippi,7609168,19
UniversityOfSouthernMississippi,NA,NA
UniversityOfSouthernMississippi,NA,NA
UniversityOfSouthernMississippi,7609392,18
UniversityOfSouthernMississippi,7407806,19
UniversityOfSouthernMississippi,7609415,20
UniversityOfSouthernMississippi,7609482,20
UniversityOfSouthernMississippi,7609509,22
UniversityOfSouthernMississippi,7609574,20
UniversityOfSouthernMississippi,7609571,18
UniversityOfSouthernMississippi,7609592,18
UniversityOfSouthernMississippi,7609675,19
UniversityOfSouthernMississippi,7611771,22
UniversityOfSouthernMississippi,7612100,20
UniversityOfSouthernMississippi,7611991,23
UniversityOfSouthernMississippi,7410599,18
UniversityOfSouthernMississippi,7612315,23
UniversityOfSouthernMississippi,7612318,23
UniversityOfSouthernMississippi,7428396,18
UniversityOfSouthernMississippi,7483773,20
UniversityOfSouthernMississippi,7559049,20
UniversityOfSouthernMississippi,7395197,19
UniversityOfSouthernMississippi,7413267,21
UniversityOfSouthernMississippi,7609245,20
UniversityOfSouthernMississippi,7609241,20
UniversityOfToronto,7438101,18
UniversityOfToronto,7438372,21
UniversityOfToronto,7438377,17
UniversityOfToronto,7440552,18
UniversityOfToronto,7440600,21
UniversityOfToronto,7440825,18
UniversityOfToronto,7440827,21
UniversityOfToronto,7441049,18
UniversityOfToronto,7441050,20
UniversityOfToronto,7441326,18
UniversityOfToronto,NA,NA
UniversityOfToronto,7443696,almost 18
UniversityOfToronto,7451145,22 years
UniversityOfToronto,7451250,17
UniversityOfToronto,NA,NA
UniversityOfToronto,7451397,18
UniversityOfToronto,7451394,20
UniversityOfToronto,7454047,21
UniversityOfToronto,7454233,19
UniversityOfToronto,7443469,18
UniversityOfToronto,7454365,18
UniversityOfToronto,7454527,19
UniversityOfToronto,7454526,18
UniversityOfToronto,7454683,20
UniversityOfToronto,7454697,19
UniversityOfToronto,7454948,20
UniversityOfToronto,7454928,17 (18 in one month)
UniversityOfToronto,7455171,18
UniversityOfToronto,7455179,19
UniversityOfToronto,NA,NA
UniversityOfToronto,7460336,19
UniversityOfToronto,NA,NA
UniversityOfToronto,7466362,21
UniversityOfToronto,7466357,18
UniversityOfToronto,NA,NA
UniversityOfToronto,NA,NA
UniversityOfToronto,NA,NA
UniversityOfToronto,7558634,19
UniversityOfToronto,7570282,19
UniversityOfToronto,NA,NA
UniversityOfToronto,7570679,18
UniversityOfToronto,7570952,20
UniversityOfToronto,7578497,21
UniversityOfToronto,7578483,18
UniversityOfToronto,NA,NA
UniversityOfToronto,7580851,19
UniversityOfToronto,NA,NA
UniversityOfToronto,NA,NA
UniversityOfToronto,7581247,18
UniversityOfToronto,7581250,18
UniversityOfToronto,7581401,20
UniversityOfToronto,7581402,18
UniversityOfToronto,7583880,18
UniversityOfToronto,7583890,45
UniversityOfToronto,7584075,17
UniversityOfToronto,7584105,18
UniversityOfToronto,7584337,21
UniversityOfToronto,7584293,20
UniversityOfToronto,NA,NA
UniversityOfToronto,7590905,19
UniversityOfToronto,7590995,18
UniversityOfToronto,7437651,18
UniversityOfToronto,NA,NA
UniversityOfToronto,7596796,18
UniversityOfToronto,7596987,18
UniversityOfToronto,7596988,26
UniversityOfToronto,NA,NA
UniversityOfToronto,NA,NA
UniversityOfToronto,7603361,23
UniversityOfToronto,7603358,18
UniversityOfToronto,7603751,20
UniversityOfToronto,7603004,20
UniversityOfToronto,7437886,18
UniversityOfToronto,7603011,19
UniversityOfToronto,NA,NA
UniversityOfToronto,NA,NA
UniversityOfToronto,7607753,21
UniversityOfToronto,7608910,18
UniversityOfToronto,7611603,20
UniversityOfToronto,7611800,20
UniversityOfToronto,7438106,19
UniversityOfToronto,7469672,17
UniversityOfToronto,7602411,20
UniversityOfToronto,7591103,NA
UniversityOfToronto,7608407,NA
UniversityOfToronto,7457207,NA
UniversityOfToronto,7459580,NA
UniversityOfToronto,7459848,20
UniversityOfToronto,7466472,18
UniversityOfToronto,7466806,20
UniversityOfToronto,7597541,20
UniversityOfToronto,7608343,NA
UniversityOfToronto,7580608,19
UniversityOfToronto,7596832,NA
UniversityOfToronto,7603738,23
UniversityOfToronto,7603844,19
UniversityOfToronto,7584401,18
UniversityOfToronto,7580832,18
UniversityOfToronto,7457194,NA
UniversityOfToronto,7451266,18
UniversityOfToronto,7570546,19
UniversityOfToronto,7581061,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7501373,19
UniversityOfVirginia,7501372,18
UniversityOfVirginia,7501450,18
UniversityOfVirginia,7501425,18
UniversityOfVirginia,7501423,18
UniversityOfVirginia,7501652,NA
UniversityOfVirginia,7501611,18
UniversityOfVirginia,7501598,21
UniversityOfVirginia,7501795,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7501910,18
UniversityOfVirginia,7501912,19
UniversityOfVirginia,7501913,19
UniversityOfVirginia,7507129,18
UniversityOfVirginia,7507126,18
UniversityOfVirginia,7507256,18
UniversityOfVirginia,7507255,18
UniversityOfVirginia,7507259,21
UniversityOfVirginia,7507374,18
UniversityOfVirginia,7507383,20
UniversityOfVirginia,7410028,18
UniversityOfVirginia,7507540,18
UniversityOfVirginia,7507527,19
UniversityOfVirginia,7507639,18
UniversityOfVirginia,7507638,18
UniversityOfVirginia,7507804,18
UniversityOfVirginia,7507802,19
UniversityOfVirginia,7507806,19
UniversityOfVirginia,7527605,18
UniversityOfVirginia,7527610,20
UniversityOfVirginia,7527611,18
UniversityOfVirginia,7410026,19
UniversityOfVirginia,7531806,19
UniversityOfVirginia,7531807,19
UniversityOfVirginia,7531954,18
UniversityOfVirginia,7531970,19
UniversityOfVirginia,7531953,19
UniversityOfVirginia,7532043,NA
UniversityOfVirginia,7532028,18
UniversityOfVirginia,7532099,18
UniversityOfVirginia,7532109,20
UniversityOfVirginia,7532100,19
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7532173,19
UniversityOfVirginia,7532159,18
UniversityOfVirginia,7532161,20
UniversityOfVirginia,7532226,19
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7538373,18
UniversityOfVirginia,7538372,18
UniversityOfVirginia,7538371,19
UniversityOfVirginia,7538455,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7538454,19
UniversityOfVirginia,7538453,18
UniversityOfVirginia,7538590,18
UniversityOfVirginia,7538670,22
UniversityOfVirginia,7538667,19
UniversityOfVirginia,7538668,20
UniversityOfVirginia,7538790,20
UniversityOfVirginia,7538745,19
UniversityOfVirginia,7556719,18
UniversityOfVirginia,7556729,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7556856,20
UniversityOfVirginia,7556880,18
UniversityOfVirginia,7556961,20
UniversityOfVirginia,7556959,18
UniversityOfVirginia,7556957,19
UniversityOfVirginia,7557009,18
UniversityOfVirginia,7557013,18
UniversityOfVirginia,7558280,20
UniversityOfVirginia,7558272,18
UniversityOfVirginia,7558377,NA
UniversityOfVirginia,7410213,21
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7558365,18
UniversityOfVirginia,7558357,20
UniversityOfVirginia,7558461,18
UniversityOfVirginia,7558492,18
UniversityOfVirginia,7558478,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7570580,19
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7570750,18
UniversityOfVirginia,7570753,19
UniversityOfVirginia,7572942,19
UniversityOfVirginia,7572940,19
UniversityOfVirginia,7572941,19
UniversityOfVirginia,7573013,23
UniversityOfVirginia,7573034,18
UniversityOfVirginia,7573104,20
UniversityOfVirginia,7573086,18
UniversityOfVirginia,7410299,23
UniversityOfVirginia,7603536,19
UniversityOfVirginia,7603538,18
UniversityOfVirginia,7603832,18
UniversityOfVirginia,7603739,18
UniversityOfVirginia,7607954,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7608153,19
UniversityOfVirginia,7608320,19
UniversityOfVirginia,7608313,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7410301,18
UniversityOfVirginia,7608513,19
UniversityOfVirginia,7608501,19
UniversityOfVirginia,7616017,18
UniversityOfVirginia,7616170,18
UniversityOfVirginia,7616185,20
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7419677,18
UniversityOfVirginia,7419676,18
UniversityOfVirginia,7419761,18
UniversityOfVirginia,7419763,18
UniversityOfVirginia,7419891,19
UniversityOfVirginia,7419890,18
UniversityOfVirginia,7419930,18
UniversityOfVirginia,7420011,19
UniversityOfVirginia,7420009,20
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7425423,19
UniversityOfVirginia,7425593,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7425676,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7425774,19
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7425768,18
UniversityOfVirginia,7443910,18
UniversityOfVirginia,7443907,17
UniversityOfVirginia,7443906,18
UniversityOfVirginia,7444171,18
UniversityOfVirginia,7444331,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7444329,20
UniversityOfVirginia,7444441,18
UniversityOfVirginia,7444444,18
UniversityOfVirginia,7444438,18
UniversityOfVirginia,7459818,18
UniversityOfVirginia,7459816,18
UniversityOfVirginia,7459821,18
UniversityOfVirginia,7459922,18
UniversityOfVirginia,7459921,18
UniversityOfVirginia,7460061,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7460213,20
UniversityOfVirginia,7460204,18
UniversityOfVirginia,7460171,18
UniversityOfVirginia,7466476,18
UniversityOfVirginia,7466477,19
UniversityOfVirginia,7466719,18
UniversityOfVirginia,7476455,20
UniversityOfVirginia,7476457,18
UniversityOfVirginia,7476456,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7476505,19
UniversityOfVirginia,7476507,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7476605,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7476683,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7476726,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7476808,19
UniversityOfVirginia,7476812,19
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7487034,18
UniversityOfVirginia,7409762,21
UniversityOfVirginia,7487027,19
UniversityOfVirginia,7487030,17
UniversityOfVirginia,7487162,19
UniversityOfVirginia,7487165,21
UniversityOfVirginia,7487309,19
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7490050,19
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7490028,22
UniversityOfVirginia,7490133,20
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7492472,18
UniversityOfVirginia,7492476,18
UniversityOfVirginia,7492602,20
UniversityOfVirginia,7492588,18
UniversityOfVirginia,7492589,17
UniversityOfVirginia,7492678,19
UniversityOfVirginia,7492676,18
UniversityOfVirginia,NA,NA
UniversityOfVirginia,7476509,NA
UniversityOfVirginia,7476601,18
UniversityOfVirginia,7476731,NA
UniversityOfVirginia,7476809,NA
UniversityOfVirginia,7409758,NA
UniversityOfVirginia,7556859,NA
UniversityOfVirginia,7487164,NA
UniversityOfVirginia,7487311,NA
UniversityOfVirginia,7487437,NA
UniversityOfVirginia,7487439,NA
UniversityOfVirginia,7492680,NA
UniversityOfVirginia,7492855,18
UniversityOfVirginia,7425428,NA
UniversityOfVirginia,7570647,NA
UniversityOfVirginia,7570653,NA
UniversityOfVirginia,7476602,NA
UniversityOfVirginia,7608508,18
UniversityOfVirginia,7476733,NA
UniversityOfVirginia,7409934,NA
UniversityOfVirginia,7409936,NA
UniversityOfVirginia,7409942,NA
UniversityOfVirginia,7410119,NA
UniversityOfVirginia,7410121,NA
UniversityOfVirginia,7410129,NA
UniversityOfVirginia,7410212,21
UniversityOfVirginia,7410300,18
UniversityOfVirginia,7425652,18
UniversityOfVirginia,7425771,20
UniversityOfVirginia,7570651,NA
UniversityOfVirginia,7532231,NA
UniversityOfVirginia,7532233,NA
UniversityOfVirginia,7425579,18
UniversityOfVirginia,7608145,NA
UniversityOfVirginia,7444275,NA
UniversityOfVirginia,7460062,19
UniversityOfVirginia,7570579,NA
VirginiaCommonwealthUniversity,7413425,19
VirginiaCommonwealthUniversity,7611489,22
VirginiaCommonwealthUniversity,7612019,19
VirginiaCommonwealthUniversity,7612354,18
VirginiaCommonwealthUniversity,7612612,19
VirginiaCommonwealthUniversity,7413658,19
VirginiaCommonwealthUniversity,7415523,18
VirginiaCommonwealthUniversity,7420080,18
VirginiaCommonwealthUniversity,7420168,21
VirginiaCommonwealthUniversity,7420576,21
VirginiaCommonwealthUniversity,7423298,19
VirginiaCommonwealthUniversity,7425121,18
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,7428444,18
VirginiaCommonwealthUniversity,7428580,18
VirginiaCommonwealthUniversity,7430964,22
VirginiaCommonwealthUniversity,7434527,20
VirginiaCommonwealthUniversity,7434602,18
VirginiaCommonwealthUniversity,7434719,20
VirginiaCommonwealthUniversity,7441337,18
VirginiaCommonwealthUniversity,7444248,22
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,7446487,18
VirginiaCommonwealthUniversity,7451242,21
VirginiaCommonwealthUniversity,7454556,24
VirginiaCommonwealthUniversity,7457742,18
VirginiaCommonwealthUniversity,7460201,18
VirginiaCommonwealthUniversity,7462163,21
VirginiaCommonwealthUniversity,7462280,18
VirginiaCommonwealthUniversity,7466716,18
VirginiaCommonwealthUniversity,7466865,18
VirginiaCommonwealthUniversity,7472080,21
VirginiaCommonwealthUniversity,7472450,18
VirginiaCommonwealthUniversity,7472589,18
VirginiaCommonwealthUniversity,7472611,20
VirginiaCommonwealthUniversity,7474158,18
VirginiaCommonwealthUniversity,7474269,17
VirginiaCommonwealthUniversity,7474386,18
VirginiaCommonwealthUniversity,7474586,18
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,7474683,18
VirginiaCommonwealthUniversity,7474682,18
VirginiaCommonwealthUniversity,7476218,18
VirginiaCommonwealthUniversity,7476271,19
VirginiaCommonwealthUniversity,7476275,18
VirginiaCommonwealthUniversity,7476426,19
VirginiaCommonwealthUniversity,7476423,23
VirginiaCommonwealthUniversity,7476490,22
VirginiaCommonwealthUniversity,7481221,18
VirginiaCommonwealthUniversity,7481455,18
VirginiaCommonwealthUniversity,7481504,18
VirginiaCommonwealthUniversity,7483811,18
VirginiaCommonwealthUniversity,7483925,18
VirginiaCommonwealthUniversity,7486360,18
VirginiaCommonwealthUniversity,7486646,18
